,Error,Energy,Iteration,Cost,Method,Architecture
0,0.15526591228637102,0.256606662541097,28,13.6,PAL,MobileNet
1,0.19094912845534198,0.25136427765596303,27,13.6,PAL,MobileNet
2,0.19825164978149,0.246112159481299,11,13.6,PAL,MobileNet
3,0.202916188634707,0.245894675722548,175,13.6,PAL,MobileNet
4,0.21103054432256602,0.200490937752277,1,13.6,PAL,MobileNet
5,0.22282456475455303,0.19848189715106498,93,13.6,PAL,MobileNet
6,0.234474080364163,0.194228149121534,182,13.6,PAL,MobileNet
7,0.264062459624935,0.17404046114706098,129,13.6,PAL,MobileNet
8,0.276022616085089,0.163879767643816,187,13.6,PAL,MobileNet
9,0.29038547086222904,0.14161630669794,122,13.6,PAL,MobileNet
10,0.302296776379731,0.09465662268605199,4,13.6,PAL,MobileNet
11,0.322334398270605,0.08859649122806999,134,13.6,PAL,MobileNet
12,0.33248333919991196,0.07749099123188999,75,13.6,PAL,MobileNet
13,0.3558237028067188,0.10781717882505665,26,13.6,PAL,MobileNet
14,0.2688971307546523,0.4012336373313655,153,13.6,PAL,MobileNet
15,0.28384977308785114,0.2324662325952922,69,13.6,PAL,MobileNet
16,0.19082713388245634,0.34060786873266236,97,13.6,PAL,MobileNet
17,0.4838430174008771,0.45142233812411114,110,13.6,PAL,MobileNet
18,0.2958847071109677,0.3426969987924512,190,13.6,PAL,MobileNet
19,0.52994668421048,0.2908266035676562,113,13.6,PAL,MobileNet
20,0.5011336618604749,0.5452983183269782,133,13.6,PAL,MobileNet
21,0.3455069841208842,0.37218033712789445,174,13.6,PAL,MobileNet
22,0.2961604631403939,0.24282571905823044,80,13.6,PAL,MobileNet
23,0.3267749234774325,0.3157245490593292,77,13.6,PAL,MobileNet
24,0.5096907994788215,0.11792323655917776,74,13.6,PAL,MobileNet
25,0.35615846996834005,0.23509013360926853,56,13.6,PAL,MobileNet
26,0.5245325073091227,0.5495217553492442,143,13.6,PAL,MobileNet
27,0.5437987108255747,0.44183570089982416,50,13.6,PAL,MobileNet
28,0.2582568559872077,0.4553087337498619,123,13.6,PAL,MobileNet
29,0.4199972218969611,0.5736865203539502,16,13.6,PAL,MobileNet
30,0.46459621747930846,0.25883366645275163,17,13.6,PAL,MobileNet
31,0.45001037983790715,0.34335323183189215,142,13.6,PAL,MobileNet
32,0.4765449178675695,0.43497187980188623,105,13.6,PAL,MobileNet
33,0.5296296562339621,0.5491305386088481,155,13.6,PAL,MobileNet
34,0.5263532573187952,0.449560598805651,85,13.6,PAL,MobileNet
35,0.18736687018978682,0.5720962163763704,107,13.6,PAL,MobileNet
36,0.1698850544631836,0.5014096041896718,164,13.6,PAL,MobileNet
37,0.29767732779917055,0.176806518552876,162,13.6,PAL,MobileNet
38,0.48063654552005797,0.28272164820181034,15,13.6,PAL,MobileNet
39,0.3182803819959209,0.2046236097633801,53,13.6,PAL,MobileNet
40,0.30800627873168696,0.434387070377136,64,13.6,PAL,MobileNet
41,0.22094826324437783,0.4765799424659317,186,13.6,PAL,MobileNet
42,0.45367454732405377,0.5118330964072386,68,13.6,PAL,MobileNet
43,0.30517850835792115,0.5860887035362918,42,13.6,PAL,MobileNet
44,0.2959096452639517,0.16733591281694973,171,13.6,PAL,MobileNet
45,0.3998373925376636,0.355360413290141,47,13.6,PAL,MobileNet
46,0.5233479291991942,0.18089672895021935,159,13.6,PAL,MobileNet
47,0.37923024774271474,0.1226275081405089,98,13.6,PAL,MobileNet
48,0.209744635972963,0.26869591621028677,128,13.6,PAL,MobileNet
49,0.30155479622042836,0.5784068687623616,189,13.6,PAL,MobileNet
50,0.5440247221959392,0.11243867446285676,72,13.6,PAL,MobileNet
51,0.44902086931451135,0.4836039060527715,61,13.6,PAL,MobileNet
52,0.4651864879604287,0.4493768888275895,31,13.6,PAL,MobileNet
53,0.3987498547368362,0.4166331885510902,126,13.6,PAL,MobileNet
54,0.22911682141636835,0.3041118644007299,95,13.6,PAL,MobileNet
55,0.2549012331568433,0.5861448982636841,18,13.6,PAL,MobileNet
