,Error,Energy,Iteration,Cost,Method,Architecture
0,0.15526591228637102,0.256606662541097,148,13.6,PAL,MobileNet
1,0.19094912845534198,0.25136427765596303,47,13.6,PAL,MobileNet
2,0.19825164978149,0.246112159481299,164,13.6,PAL,MobileNet
3,0.202916188634707,0.245894675722548,125,13.6,PAL,MobileNet
4,0.21103054432256602,0.200490937752277,62,13.6,PAL,MobileNet
5,0.22282456475455303,0.19848189715106498,66,13.6,PAL,MobileNet
6,0.234474080364163,0.194228149121534,59,13.6,PAL,MobileNet
7,0.264062459624935,0.17404046114706098,79,13.6,PAL,MobileNet
8,0.276022616085089,0.163879767643816,145,13.6,PAL,MobileNet
9,0.29038547086222904,0.14161630669794,71,13.6,PAL,MobileNet
10,0.302296776379731,0.09465662268605199,69,13.6,PAL,MobileNet
11,0.322334398270605,0.08859649122806999,85,13.6,PAL,MobileNet
12,0.33248333919991196,0.07749099123188999,63,13.6,PAL,MobileNet
13,0.3320252600525665,0.5652119616165099,31,13.6,PAL,MobileNet
14,0.33352663825846735,0.12220092117780386,58,13.6,PAL,MobileNet
15,0.5467257344623144,0.18313366756540989,27,13.6,PAL,MobileNet
16,0.4566998285415699,0.22563168815426823,53,13.6,PAL,MobileNet
17,0.39636718116651054,0.5661012878565604,174,13.6,PAL,MobileNet
18,0.4640541650972776,0.5541347625387476,49,13.6,PAL,MobileNet
19,0.2918465263527299,0.33650891134699956,40,13.6,PAL,MobileNet
20,0.40539350444068223,0.23196400432461747,89,13.6,PAL,MobileNet
21,0.5325577903317069,0.591677555300892,54,13.6,PAL,MobileNet
22,0.3480129353335096,0.41521456792211686,123,13.6,PAL,MobileNet
23,0.5121068694419927,0.5855403653393659,95,13.6,PAL,MobileNet
24,0.16253493613018594,0.5022811699279311,105,13.6,PAL,MobileNet
25,0.23551872531002516,0.5099872038772418,88,13.6,PAL,MobileNet
26,0.3105623686246103,0.14439577063919873,104,13.6,PAL,MobileNet
27,0.27999784350364587,0.17133413540661444,92,13.6,PAL,MobileNet
28,0.41914558871913754,0.474975894211774,35,13.6,PAL,MobileNet
29,0.18485817689965003,0.3771842003521665,120,13.6,PAL,MobileNet
30,0.22435191051291536,0.33985275701565865,129,13.6,PAL,MobileNet
31,0.20341981783175303,0.3780636825615262,154,13.6,PAL,MobileNet
32,0.5468994412584746,0.5494784682571702,177,13.6,PAL,MobileNet
33,0.44640963982518134,0.33931351256196185,60,13.6,PAL,MobileNet
34,0.5538575431462703,0.29421592844316957,102,13.6,PAL,MobileNet
35,0.5444943690724928,0.5757314105473584,0,13.6,PAL,MobileNet
36,0.2872230853272785,0.3300507604664036,160,13.6,PAL,MobileNet
37,0.37326472766749974,0.49582975832538845,10,13.6,PAL,MobileNet
38,0.4129744260744339,0.5371499015518433,163,13.6,PAL,MobileNet
39,0.3183541712679323,0.4840937693366183,23,13.6,PAL,MobileNet
40,0.5595549531059019,0.30060748494116585,3,13.6,PAL,MobileNet
41,0.19590163071515287,0.530004814310351,155,13.6,PAL,MobileNet
42,0.25907102590094133,0.41802771662950544,78,13.6,PAL,MobileNet
43,0.1858564659360164,0.36897804557643243,81,13.6,PAL,MobileNet
44,0.28887688214569174,0.3328361948477,147,13.6,PAL,MobileNet
45,0.31537223026408107,0.20277343712566734,162,13.6,PAL,MobileNet
46,0.19962650742583563,0.37074796222322925,84,13.6,PAL,MobileNet
47,0.5191107067510337,0.22649719363419007,142,13.6,PAL,MobileNet
48,0.2009916483990247,0.39216201079590673,6,13.6,PAL,MobileNet
49,0.4956463793261018,0.23276007159371265,126,13.6,PAL,MobileNet
50,0.3345503441250263,0.09070682620112057,110,13.6,PAL,MobileNet
51,0.3634859085499279,0.41972308140690184,103,13.6,PAL,MobileNet
52,0.23709680402766695,0.3249624597524925,153,13.6,PAL,MobileNet
53,0.3142622497515781,0.16472198394225876,93,13.6,PAL,MobileNet
54,0.4137023810446846,0.42874934804657827,170,13.6,PAL,MobileNet
55,0.3769842188192535,0.5885191652267692,14,13.6,PAL,MobileNet
56,0.4638484430179035,0.43859527497539974,97,13.6,PAL,MobileNet
57,0.18036991952361747,0.31658156123204784,30,13.6,PAL,MobileNet
58,0.1761867453558711,0.3892107951771816,122,13.6,PAL,MobileNet
59,0.4508321200095561,0.5670641828531249,198,13.6,PAL,MobileNet
60,0.24193704356293372,0.27869647328542835,76,13.6,PAL,MobileNet
61,0.4064134790499565,0.17269528668152231,64,13.6,PAL,MobileNet
62,0.5172151075198478,0.11035659967718812,187,13.6,PAL,MobileNet
63,0.3339677520094188,0.0966026914355034,42,13.6,PAL,MobileNet
64,0.24112046688058883,0.2403080391937384,131,13.6,PAL,MobileNet
65,0.5274842762306567,0.5040088219116567,101,13.6,PAL,MobileNet
66,0.3008259753546695,0.5013301780276411,73,13.6,PAL,MobileNet
67,0.2133065414616637,0.5582394783732024,43,13.6,PAL,MobileNet
68,0.41640093052528837,0.5819523814543643,172,13.6,PAL,MobileNet
69,0.22899592656277235,0.5150944869225961,33,13.6,PAL,MobileNet
70,0.2878433902689851,0.2715702893471562,106,13.6,PAL,MobileNet
71,0.4540105930295746,0.4700286724309751,193,13.6,PAL,MobileNet
72,0.3064515299853626,0.5102076986134014,11,13.6,PAL,MobileNet
73,0.4363725974261691,0.5526430803356815,21,13.6,PAL,MobileNet
74,0.40414118932932885,0.18620326253395447,18,13.6,PAL,MobileNet
75,0.43269511297407215,0.23893216358481245,19,13.6,PAL,MobileNet
76,0.2689408598908656,0.5901177318723985,77,13.6,PAL,MobileNet
77,0.34194580834951716,0.44739645569128084,152,13.6,PAL,MobileNet
78,0.2534895393294937,0.3505676074516537,188,13.6,PAL,MobileNet
79,0.44039482157691623,0.2466795219228078,52,13.6,PAL,MobileNet
80,0.35829015734067704,0.11631144680891962,143,13.6,PAL,MobileNet
81,0.49757495672858654,0.08912867432670847,65,13.6,PAL,MobileNet
82,0.2747933082936771,0.31178658656683234,74,13.6,PAL,MobileNet
83,0.4650412776607258,0.08433738182155921,117,13.6,PAL,MobileNet
84,0.4334302994146241,0.19771829610110436,114,13.6,PAL,MobileNet
85,0.3999862633279486,0.3508344869721184,165,13.6,PAL,MobileNet
86,0.2594985314250994,0.509334573750833,16,13.6,PAL,MobileNet
87,0.5553888080710425,0.1709973467360506,168,13.6,PAL,MobileNet
88,0.30112574806770775,0.32806393345402785,128,13.6,PAL,MobileNet
89,0.19603785792248496,0.26931618205606045,112,13.6,PAL,MobileNet
90,0.3831111002145518,0.34350345898699186,159,13.6,PAL,MobileNet
91,0.44813212853209317,0.41545197439579384,111,13.6,PAL,MobileNet
92,0.5478968735484845,0.5955637924440417,133,13.6,PAL,MobileNet
93,0.29263283751746383,0.25385565799417376,90,13.6,PAL,MobileNet
94,0.31058736140511645,0.33862682124391363,140,13.6,PAL,MobileNet
95,0.28972385911856685,0.20666832529329035,119,13.6,PAL,MobileNet
96,0.5527681403015152,0.5035347343439064,4,13.6,PAL,MobileNet
97,0.2815322433909285,0.3877151771413856,139,13.6,PAL,MobileNet
98,0.3645453744119239,0.23550679786426068,80,13.6,PAL,MobileNet
99,0.3000722021628172,0.469062546616849,1,13.6,PAL,MobileNet
100,0.4741802066941009,0.3975964390920139,51,13.6,PAL,MobileNet
