,Error,Energy,Iteration,Cost,Method,Architecture
0,0.19777203420177802,0.319375496282448,104,25.7,PAL,Deepspeech
1,0.225334032290959,0.30775310499580605,74,25.7,PAL,Deepspeech
2,0.235287567149381,0.252172748845724,92,25.7,PAL,Deepspeech
3,0.24278114928108105,0.241972448415469,111,25.7,PAL,Deepspeech
4,0.321498057334697,0.21470453440903,103,25.7,PAL,Deepspeech
5,0.323381734699652,0.17758525584699197,64,25.7,PAL,Deepspeech
6,0.33018952445967203,0.13809257278324696,86,25.7,PAL,Deepspeech
7,0.33155545783116497,0.124919226302836,43,25.7,PAL,Deepspeech
8,0.43349422219506006,0.24238232270360374,91,25.7,PAL,Deepspeech
9,0.32317334606383635,0.5465445139583254,199,25.7,PAL,Deepspeech
10,0.258124372117265,0.31925201150383054,120,25.7,PAL,Deepspeech
11,0.23538801376208707,0.25267902109986107,34,25.7,PAL,Deepspeech
12,0.37785076769561277,0.42800205242361966,78,25.7,PAL,Deepspeech
13,0.3713579560636292,0.16360822421750032,21,25.7,PAL,Deepspeech
14,0.38723987505913315,0.5489597849438697,15,25.7,PAL,Deepspeech
15,0.27007640524820653,0.5074282689042444,163,25.7,PAL,Deepspeech
16,0.4571801281339241,0.2784836692264364,71,25.7,PAL,Deepspeech
17,0.3434563308849464,0.24208037453852677,55,25.7,PAL,Deepspeech
18,0.3428041017553538,0.37135360668265627,145,25.7,PAL,Deepspeech
19,0.44738240942575014,0.5298298189296081,159,25.7,PAL,Deepspeech
20,0.4094623032315051,0.5258604053192163,45,25.7,PAL,Deepspeech
21,0.4161146019766211,0.3182874006320281,102,25.7,PAL,Deepspeech
22,0.46523695756180083,0.41779748141247564,136,25.7,PAL,Deepspeech
23,0.3336321243471416,0.314131750712162,52,25.7,PAL,Deepspeech
24,0.30827505342368205,0.4547134129394568,128,25.7,PAL,Deepspeech
25,0.3713397638134802,0.16537677845457202,63,25.7,PAL,Deepspeech
26,0.23399381931705854,0.4119202556314867,80,25.7,PAL,Deepspeech
27,0.3504990851257439,0.1447909362962755,144,25.7,PAL,Deepspeech
28,0.26070073148306444,0.5911194004262279,152,25.7,PAL,Deepspeech
29,0.44495450031309514,0.16257154492803666,101,25.7,PAL,Deepspeech
30,0.3438683452560851,0.32501636000460904,108,25.7,PAL,Deepspeech
31,0.21782050830980634,0.3822615782341662,60,25.7,PAL,Deepspeech
32,0.30040586884040865,0.5310202059145898,23,25.7,PAL,Deepspeech
33,0.2163796821659905,0.5335275712763234,82,25.7,PAL,Deepspeech
34,0.2714999697745229,0.5035216484374659,115,25.7,PAL,Deepspeech
35,0.35816024365158133,0.47951724493895775,61,25.7,PAL,Deepspeech
36,0.3219791365911862,0.39728298768192527,105,25.7,PAL,Deepspeech
37,0.40564767561982595,0.13610128740622315,184,25.7,PAL,Deepspeech
38,0.42774335961195253,0.2645805008187878,85,25.7,PAL,Deepspeech
39,0.22271807097726584,0.433693673891862,62,25.7,PAL,Deepspeech
40,0.45084458080859857,0.5565511434963387,140,25.7,PAL,Deepspeech
41,0.48140946163489445,0.26870515554138485,66,25.7,PAL,Deepspeech
42,0.34953021243513993,0.31854971598555937,81,25.7,PAL,Deepspeech
43,0.4760532006078972,0.41835029963369463,2,25.7,PAL,Deepspeech
44,0.34765327434506904,0.38150429152707244,65,25.7,PAL,Deepspeech
45,0.46430304891128404,0.1557097031126581,155,25.7,PAL,Deepspeech
46,0.4023745937426929,0.3673783057711377,93,25.7,PAL,Deepspeech
47,0.4599694584234941,0.26429510583712584,166,25.7,PAL,Deepspeech
48,0.47549068023384483,0.5921504994952943,192,25.7,PAL,Deepspeech
49,0.3928512348980341,0.24292287425637055,4,25.7,PAL,Deepspeech
50,0.37039358813797907,0.3499806017047745,134,25.7,PAL,Deepspeech
51,0.42693729477254716,0.37029096990764676,114,25.7,PAL,Deepspeech
52,0.41262296405252763,0.41452180546333195,24,25.7,PAL,Deepspeech
53,0.3872836415939675,0.5258057581336597,139,25.7,PAL,Deepspeech
54,0.41441397508224975,0.5476608032672274,73,25.7,PAL,Deepspeech
55,0.2570605904905775,0.5763509504186021,151,25.7,PAL,Deepspeech
56,0.40831778174805394,0.19606569476238522,179,25.7,PAL,Deepspeech
57,0.4328776317734238,0.16077350570436666,169,25.7,PAL,Deepspeech
58,0.4626236749405377,0.43307082161435273,19,25.7,PAL,Deepspeech
59,0.2935957541278125,0.4509174628412691,197,25.7,PAL,Deepspeech
60,0.3843039336475021,0.1982489421617663,69,25.7,PAL,Deepspeech
61,0.47241954790883806,0.13087299392203172,50,25.7,PAL,Deepspeech
62,0.2524957033125561,0.3363510589118477,121,25.7,PAL,Deepspeech
63,0.3827046657815424,0.33736101357375503,173,25.7,PAL,Deepspeech
64,0.47661053459208286,0.31754552234184386,39,25.7,PAL,Deepspeech
65,0.3725356671127018,0.30932721929738116,56,25.7,PAL,Deepspeech
66,0.3489379077360455,0.14278402395674658,18,25.7,PAL,Deepspeech
67,0.48722507146094624,0.5429067570620529,142,25.7,PAL,Deepspeech
68,0.24701789225587467,0.4681738814280014,77,25.7,PAL,Deepspeech
69,0.49642380201719716,0.17728488966950717,32,25.7,PAL,Deepspeech
70,0.3524033344191595,0.4288454218416212,12,25.7,PAL,Deepspeech
71,0.310161575319994,0.4334853407695425,33,25.7,PAL,Deepspeech
72,0.29570518925864114,0.4117073927716267,79,25.7,PAL,Deepspeech
73,0.358683706539545,0.3590334489012863,132,25.7,PAL,Deepspeech
74,0.33034985509489834,0.3894895207147143,84,25.7,PAL,Deepspeech
75,0.4434058068029657,0.31419121567539243,119,25.7,PAL,Deepspeech
76,0.23205178771556748,0.35273128583838176,149,25.7,PAL,Deepspeech
77,0.45583764920994974,0.22279571810927506,38,25.7,PAL,Deepspeech
