,Error,Energy,Iteration,Cost,Method,Architecture
0,0.19777203420177802,0.319375496282448,75,25.7,PAL,Deepspeech
1,0.225334032290959,0.30775310499580605,104,25.7,PAL,Deepspeech
2,0.235287567149381,0.252172748845724,69,25.7,PAL,Deepspeech
3,0.24278114928108105,0.241972448415469,57,25.7,PAL,Deepspeech
4,0.321498057334697,0.21470453440903,43,25.7,PAL,Deepspeech
5,0.323381734699652,0.17758525584699197,46,25.7,PAL,Deepspeech
6,0.33018952445967203,0.13809257278324696,82,25.7,PAL,Deepspeech
7,0.33155545783116497,0.124919226302836,60,25.7,PAL,Deepspeech
8,0.2432895791988085,0.37127528355782324,37,25.7,PAL,Deepspeech
9,0.4107813716071299,0.17674697647126825,117,25.7,PAL,Deepspeech
10,0.4347459809684986,0.15866429851497865,185,25.7,PAL,Deepspeech
11,0.2718910424207281,0.27712958231117957,171,25.7,PAL,Deepspeech
12,0.3870132221696025,0.4630430946579688,123,25.7,PAL,Deepspeech
13,0.3739180892931931,0.487522664216518,165,25.7,PAL,Deepspeech
14,0.41745765431682563,0.29923524038819993,7,25.7,PAL,Deepspeech
15,0.37297401248614626,0.25337610550825707,149,25.7,PAL,Deepspeech
16,0.3370723816858992,0.5632327189606902,199,25.7,PAL,Deepspeech
17,0.4744486298901877,0.19172905173433158,9,25.7,PAL,Deepspeech
18,0.2874838957144856,0.46600795145983454,148,25.7,PAL,Deepspeech
19,0.23539658583556833,0.3799877709820897,17,25.7,PAL,Deepspeech
20,0.43962622924350603,0.38780571349988135,105,25.7,PAL,Deepspeech
21,0.29473851531405537,0.3855198263969093,103,25.7,PAL,Deepspeech
22,0.3445428811858925,0.5465530472682585,40,25.7,PAL,Deepspeech
23,0.4470306686544871,0.5160636561987314,96,25.7,PAL,Deepspeech
24,0.36517451303055704,0.2260783607792294,89,25.7,PAL,Deepspeech
25,0.32210076941620824,0.22805329097038224,164,25.7,PAL,Deepspeech
26,0.3748764028619037,0.566423189373879,64,25.7,PAL,Deepspeech
27,0.31978839598499187,0.4881797509748427,6,25.7,PAL,Deepspeech
28,0.4689851030427678,0.33596885778096075,38,25.7,PAL,Deepspeech
29,0.4963089444695078,0.2981773455851443,63,25.7,PAL,Deepspeech
30,0.396826958644809,0.261865948313839,142,25.7,PAL,Deepspeech
31,0.39425054383251923,0.17297649650811728,81,25.7,PAL,Deepspeech
32,0.21989181449072925,0.46576831504363025,92,25.7,PAL,Deepspeech
33,0.47629264808367283,0.4559595966602453,24,25.7,PAL,Deepspeech
34,0.3099027642719087,0.37965285508505564,183,25.7,PAL,Deepspeech
35,0.41966761161845956,0.46249188699918675,138,25.7,PAL,Deepspeech
36,0.38452496515283296,0.5585532968712965,71,25.7,PAL,Deepspeech
37,0.33888944736299176,0.49351752826945305,176,25.7,PAL,Deepspeech
38,0.46891402637202934,0.3391732777652962,3,25.7,PAL,Deepspeech
39,0.35759273352296633,0.2827849309096854,157,25.7,PAL,Deepspeech
40,0.34891183069913045,0.5497288099069807,177,25.7,PAL,Deepspeech
41,0.43131037498537805,0.45895340089136594,132,25.7,PAL,Deepspeech
42,0.4233371670921443,0.3357470217464332,152,25.7,PAL,Deepspeech
43,0.4303710717670798,0.5906223567541334,122,25.7,PAL,Deepspeech
44,0.48530520196545446,0.2649022641645973,61,25.7,PAL,Deepspeech
45,0.48833617390266887,0.32747685616759126,97,25.7,PAL,Deepspeech
46,0.25720124067130695,0.340417103967903,167,25.7,PAL,Deepspeech
47,0.3454098991814231,0.41688519241365285,0,25.7,PAL,Deepspeech
48,0.35475688954549833,0.36250130300226563,14,25.7,PAL,Deepspeech
49,0.45414317545961175,0.3247822910616744,189,25.7,PAL,Deepspeech
50,0.3773849027359108,0.14570936658351613,16,25.7,PAL,Deepspeech
51,0.4466088601399087,0.2394756255443718,72,25.7,PAL,Deepspeech
52,0.48793444375650663,0.49271550951517584,79,25.7,PAL,Deepspeech
53,0.30388849568479903,0.356184756610879,42,25.7,PAL,Deepspeech
54,0.3757619856939002,0.1652081918604869,86,25.7,PAL,Deepspeech
55,0.4057270597261593,0.38172539391671256,146,25.7,PAL,Deepspeech
56,0.46643490530636456,0.49293055674174946,99,25.7,PAL,Deepspeech
57,0.3903861872661217,0.21730295480702844,174,25.7,PAL,Deepspeech
58,0.28215887244501026,0.42753443707291383,65,25.7,PAL,Deepspeech
59,0.30225808905331075,0.521497489558247,91,25.7,PAL,Deepspeech
60,0.2197601501111966,0.5410871123357106,36,25.7,PAL,Deepspeech
61,0.40668887875826976,0.30696405098248936,45,25.7,PAL,Deepspeech
62,0.33808479954009374,0.3732427292451331,62,25.7,PAL,Deepspeech
63,0.49411729519520553,0.4907919647060648,126,25.7,PAL,Deepspeech
64,0.4587677126933176,0.16420476136147494,28,25.7,PAL,Deepspeech
65,0.34351368794035886,0.15042238315342574,47,25.7,PAL,Deepspeech
66,0.454257375177296,0.4877896467796107,178,25.7,PAL,Deepspeech
67,0.41817056660829516,0.5080157385688786,110,25.7,PAL,Deepspeech
68,0.31057029530607544,0.46255183777834163,124,25.7,PAL,Deepspeech
69,0.40850435381623096,0.4922603745412,83,25.7,PAL,Deepspeech
70,0.43265844943881393,0.2530036700201175,125,25.7,PAL,Deepspeech
71,0.24783879374789733,0.34813248109643785,151,25.7,PAL,Deepspeech
72,0.32704141275617943,0.38050417647508894,186,25.7,PAL,Deepspeech
73,0.3412573213851402,0.23815085817698953,94,25.7,PAL,Deepspeech
74,0.4238905208118329,0.2397251012398937,115,25.7,PAL,Deepspeech
75,0.30828635440937374,0.3531247849297929,66,25.7,PAL,Deepspeech
76,0.47002351749741306,0.18490868698692825,15,25.7,PAL,Deepspeech
77,0.40153859987543256,0.46194910903907327,2,25.7,PAL,Deepspeech
78,0.3010187624771046,0.24203764696595015,77,25.7,PAL,Deepspeech
79,0.22028461501028723,0.32372604195073673,133,25.7,PAL,Deepspeech
80,0.277665201418617,0.31700967959130544,130,25.7,PAL,Deepspeech
81,0.40898249280089305,0.4096890824097005,44,25.7,PAL,Deepspeech
82,0.35988664363488787,0.33842736800594736,73,25.7,PAL,Deepspeech
83,0.3615330740975762,0.30283591722801817,194,25.7,PAL,Deepspeech
84,0.40412457621286646,0.5534559850442854,187,25.7,PAL,Deepspeech
85,0.34327745567821943,0.5824166809687523,51,25.7,PAL,Deepspeech
86,0.43361244581712927,0.21353316986924104,25,25.7,PAL,Deepspeech
87,0.43744265249701125,0.13960313357845403,41,25.7,PAL,Deepspeech
88,0.275883142831602,0.5814217431018393,168,25.7,PAL,Deepspeech
89,0.26904761901775376,0.436918357987935,48,25.7,PAL,Deepspeech
