,Error,Energy,Iteration,Cost,Method,Architecture
0,0.19777203420177802,0.319375496282448,94,25.7,PAL,Deepspeech
1,0.225334032290959,0.30775310499580605,49,25.7,PAL,Deepspeech
2,0.235287567149381,0.252172748845724,57,25.7,PAL,Deepspeech
3,0.24278114928108105,0.241972448415469,101,25.7,PAL,Deepspeech
4,0.321498057334697,0.21470453440903,65,25.7,PAL,Deepspeech
5,0.323381734699652,0.17758525584699197,116,25.7,PAL,Deepspeech
6,0.33018952445967203,0.13809257278324696,75,25.7,PAL,Deepspeech
7,0.33155545783116497,0.124919226302836,78,25.7,PAL,Deepspeech
8,0.39319768730251997,0.46432675633332665,162,25.7,PAL,Deepspeech
9,0.23309548440363861,0.5427278359034761,31,25.7,PAL,Deepspeech
10,0.4760997074337469,0.5118508357993827,181,25.7,PAL,Deepspeech
11,0.4533012888221966,0.339946813868194,50,25.7,PAL,Deepspeech
12,0.466385979485147,0.4435740322451027,80,25.7,PAL,Deepspeech
13,0.46868079271485136,0.35886729999591993,84,25.7,PAL,Deepspeech
14,0.30723205490413563,0.5292736433405267,149,25.7,PAL,Deepspeech
15,0.4216927552309194,0.43705197108350347,178,25.7,PAL,Deepspeech
16,0.3947896939096088,0.40507912265670565,112,25.7,PAL,Deepspeech
17,0.31208877733117696,0.27573751317197115,100,25.7,PAL,Deepspeech
18,0.3377291579153262,0.5585369992685192,138,25.7,PAL,Deepspeech
19,0.4326510456286003,0.43563819002372406,175,25.7,PAL,Deepspeech
20,0.32188567818159497,0.5534906129807208,113,25.7,PAL,Deepspeech
21,0.3677944534309796,0.4080511883438015,128,25.7,PAL,Deepspeech
22,0.44959475001707244,0.14248643152811885,119,25.7,PAL,Deepspeech
23,0.44567683504249844,0.31710524882198354,25,25.7,PAL,Deepspeech
24,0.2960988757401671,0.4260986767869086,167,25.7,PAL,Deepspeech
25,0.4844285457963596,0.5407915179734162,53,25.7,PAL,Deepspeech
26,0.3409511036297746,0.5050641501938562,103,25.7,PAL,Deepspeech
27,0.47476524843904966,0.29279112068369273,67,25.7,PAL,Deepspeech
28,0.4734527401669737,0.3917359820616034,58,25.7,PAL,Deepspeech
29,0.41084698919263185,0.5740596495300583,4,25.7,PAL,Deepspeech
30,0.3391300689450385,0.5283035320615448,42,25.7,PAL,Deepspeech
31,0.42868016481974425,0.1953776647003854,22,25.7,PAL,Deepspeech
32,0.3872456110526148,0.4381071469199609,79,25.7,PAL,Deepspeech
33,0.2974263352708959,0.34711557157274575,182,25.7,PAL,Deepspeech
34,0.23436060215268004,0.40495292903740787,161,25.7,PAL,Deepspeech
35,0.31758568436676093,0.28587307991065325,143,25.7,PAL,Deepspeech
36,0.44564795811795666,0.321847317454153,184,25.7,PAL,Deepspeech
37,0.4320363934228161,0.5652052704337536,102,25.7,PAL,Deepspeech
38,0.44875176822147317,0.23026026122547166,71,25.7,PAL,Deepspeech
39,0.417903994665313,0.3249307289206532,46,25.7,PAL,Deepspeech
40,0.3955799603454753,0.1419616759545757,127,25.7,PAL,Deepspeech
41,0.4963972376511122,0.4020496409137485,121,25.7,PAL,Deepspeech
42,0.3690743199934494,0.5979362636527398,155,25.7,PAL,Deepspeech
43,0.32128550301833264,0.5423494663546652,27,25.7,PAL,Deepspeech
44,0.3430454400696417,0.2256776619677685,126,25.7,PAL,Deepspeech
45,0.4556110180139278,0.36611281978199417,186,25.7,PAL,Deepspeech
46,0.2923253424863495,0.346880163850189,87,25.7,PAL,Deepspeech
47,0.4686787754792878,0.36822861244397187,107,25.7,PAL,Deepspeech
48,0.37701830954783166,0.495544686430646,66,25.7,PAL,Deepspeech
49,0.2231489849630485,0.5830787170804506,38,25.7,PAL,Deepspeech
50,0.29687479794508165,0.2766833745629085,176,25.7,PAL,Deepspeech
51,0.3517223692789729,0.22623990772573788,117,25.7,PAL,Deepspeech
52,0.23908967453431695,0.4367116843409894,129,25.7,PAL,Deepspeech
53,0.46605843130979036,0.4624130573607622,174,25.7,PAL,Deepspeech
54,0.20520403628245812,0.5418473149279079,37,25.7,PAL,Deepspeech
55,0.36770426779360477,0.5506243192317241,72,25.7,PAL,Deepspeech
56,0.35424472221382064,0.595881866500487,40,25.7,PAL,Deepspeech
57,0.3503663228662555,0.3932444417326523,62,25.7,PAL,Deepspeech
58,0.4044507196348829,0.5323511009838994,55,25.7,PAL,Deepspeech
