,Error,Energy,Iteration,Cost,Method,Architecture
0,0.22159898972599398,0.43103672987435,65,18.1,PAL,BERT-IMDB
1,0.23996563501841697,0.32957223084429405,72,18.1,PAL,BERT-IMDB
2,0.24256617671340697,0.312926194637101,95,18.1,PAL,BERT-IMDB
3,0.24686086160278,0.229259622691635,92,18.1,PAL,BERT-IMDB
4,0.255357073147771,0.210009988426902,91,18.1,PAL,BERT-IMDB
5,0.261156668504433,0.205450375763505,119,18.1,PAL,BERT-IMDB
6,0.263773025055212,0.171738644698005,106,18.1,PAL,BERT-IMDB
7,0.28736757117960604,0.153194526170097,122,18.1,PAL,BERT-IMDB
8,0.303750221208977,0.141987372994471,116,18.1,PAL,BERT-IMDB
9,0.309442915315589,0.135323177788611,117,18.1,PAL,BERT-IMDB
10,0.32066428642196004,0.12781000376637802,140,18.1,PAL,BERT-IMDB
11,0.344563564107268,0.11469746599382101,103,18.1,PAL,BERT-IMDB
12,0.35132282572949103,0.10192102026298,136,18.1,PAL,BERT-IMDB
13,0.36078749360204,0.092989880759158,100,18.1,PAL,BERT-IMDB
14,0.381048421578982,0.091205151191647,91,18.1,PAL,BERT-IMDB
15,0.3876679781164671,0.08913132985654902,112,18.1,PAL,BERT-IMDB
16,0.39174810069219795,0.08743351345842701,50,18.1,PAL,BERT-IMDB
17,0.397309172343607,0.084993556261093,127,18.1,PAL,BERT-IMDB
18,0.40137364765317796,0.081015164032665,139,18.1,PAL,BERT-IMDB
19,0.42508816415438705,0.080522915470259,56,18.1,PAL,BERT-IMDB
20,0.42761467469676895,0.078203571277294,135,18.1,PAL,BERT-IMDB
21,0.47778956165883524,0.30974481603070453,21,18.1,PAL,BERT-IMDB
22,0.49284615523312014,0.16038066913464397,22,18.1,PAL,BERT-IMDB
23,0.26684645533663554,0.5237891760480968,23,18.1,PAL,BERT-IMDB
24,0.5372709324826515,0.4811529606470654,24,18.1,PAL,BERT-IMDB
25,0.46848584864482234,0.15480989961507605,25,18.1,PAL,BERT-IMDB
26,0.41528227904557147,0.34902781281138034,26,18.1,PAL,BERT-IMDB
27,0.2634868572787616,0.2911725127942751,27,18.1,PAL,BERT-IMDB
28,0.46239718281302233,0.3834710925960684,28,18.1,PAL,BERT-IMDB
29,0.5467608675032576,0.2164095380456451,29,18.1,PAL,BERT-IMDB
30,0.35366543700024594,0.31106188413215863,30,18.1,PAL,BERT-IMDB
31,0.3573587392172573,0.43921971770138024,31,18.1,PAL,BERT-IMDB
32,0.2808871552117245,0.4554248213124444,32,18.1,PAL,BERT-IMDB
33,0.2610154324956468,0.4691530710901793,33,18.1,PAL,BERT-IMDB
34,0.25947197581806736,0.5982847849006812,34,18.1,PAL,BERT-IMDB
35,0.3932959130339426,0.48570378009263293,35,18.1,PAL,BERT-IMDB
36,0.40904483368124794,0.5330980735993565,36,18.1,PAL,BERT-IMDB
37,0.4086331442627419,0.18468522149478894,37,18.1,PAL,BERT-IMDB
38,0.458346058534579,0.39203514953162666,38,18.1,PAL,BERT-IMDB
39,0.3335590181922359,0.5107123932861849,39,18.1,PAL,BERT-IMDB
40,0.2544236389044147,0.4350685447613901,40,18.1,PAL,BERT-IMDB
41,0.5278587486134222,0.28816575269836403,41,18.1,PAL,BERT-IMDB
42,0.41474878282143357,0.3287982967241206,42,18.1,PAL,BERT-IMDB
43,0.3154544985583641,0.22321849658110482,43,18.1,PAL,BERT-IMDB
44,0.31876052686194434,0.2853401450990588,44,18.1,PAL,BERT-IMDB
45,0.32702305234831536,0.43695809329416285,45,18.1,PAL,BERT-IMDB
46,0.37345574243967994,0.44320454597934805,46,18.1,PAL,BERT-IMDB
47,0.34565161351650464,0.5329372616851893,47,18.1,PAL,BERT-IMDB
48,0.29700024384912826,0.5352041925990497,48,18.1,PAL,BERT-IMDB
49,0.48976089795150646,0.2310805270869819,49,18.1,PAL,BERT-IMDB
50,0.4670797326307563,0.22479789900014874,16,18.1,PAL,BERT-IMDB
51,0.5368969501430206,0.3485704604628594,51,18.1,PAL,BERT-IMDB
52,0.26795283277182347,0.5656784958765267,52,18.1,PAL,BERT-IMDB
53,0.31778697595500566,0.1825341738478955,53,18.1,PAL,BERT-IMDB
54,0.5289158044214906,0.5578939833534025,54,18.1,PAL,BERT-IMDB
55,0.5298389015556021,0.38929608856842773,55,18.1,PAL,BERT-IMDB
56,0.5119864629690614,0.3382412187110944,19,18.1,PAL,BERT-IMDB
57,0.39871436708982844,0.16766414421775894,57,18.1,PAL,BERT-IMDB
58,0.37528672110231887,0.221979820587758,58,18.1,PAL,BERT-IMDB
59,0.4076119282028063,0.5398143673271188,59,18.1,PAL,BERT-IMDB
60,0.3521282163283731,0.17777185731791806,60,18.1,PAL,BERT-IMDB
61,0.5500027573077388,0.13053942336172672,61,18.1,PAL,BERT-IMDB
62,0.5180122366735758,0.405058183894157,62,18.1,PAL,BERT-IMDB
63,0.4728720588215606,0.4190059212742338,63,18.1,PAL,BERT-IMDB
64,0.4711299731427719,0.5837239628105273,64,18.1,PAL,BERT-IMDB
65,0.3733583280775688,0.11045764377457497,0,18.1,PAL,BERT-IMDB
66,0.4219229598690301,0.1409339524805684,66,18.1,PAL,BERT-IMDB
67,0.4169875718345007,0.4902715982880792,67,18.1,PAL,BERT-IMDB
68,0.22985360227400287,0.5384469962651186,68,18.1,PAL,BERT-IMDB
69,0.39834515439842716,0.4316592586673548,69,18.1,PAL,BERT-IMDB
70,0.3612207431618085,0.2491444972911948,70,18.1,PAL,BERT-IMDB
71,0.5479074059050876,0.4904756128155842,71,18.1,PAL,BERT-IMDB
72,0.445501628340395,0.27435407127396955,1,18.1,PAL,BERT-IMDB
73,0.4887732212095056,0.3633198297535884,73,18.1,PAL,BERT-IMDB
74,0.5237824618970421,0.342250630926586,74,18.1,PAL,BERT-IMDB
75,0.263448743755428,0.3728103647572201,75,18.1,PAL,BERT-IMDB
76,0.5317894970153068,0.34509536617707653,76,18.1,PAL,BERT-IMDB
77,0.36987403306878175,0.265547741002245,77,18.1,PAL,BERT-IMDB
78,0.38104193372728756,0.3834233836470557,78,18.1,PAL,BERT-IMDB
79,0.49279517923082816,0.3175674230280693,79,18.1,PAL,BERT-IMDB
80,0.35947421842095173,0.3801205109368379,80,18.1,PAL,BERT-IMDB
81,0.49174095468467793,0.3233302290927806,81,18.1,PAL,BERT-IMDB
82,0.4711416644071855,0.26809052574115394,82,18.1,PAL,BERT-IMDB
83,0.4676485388862729,0.3436706632879328,83,18.1,PAL,BERT-IMDB
84,0.4884808345000812,0.2553998623620903,84,18.1,PAL,BERT-IMDB
85,0.42220974371044934,0.4442444435051624,85,18.1,PAL,BERT-IMDB
86,0.3833563740227607,0.4595221377809067,86,18.1,PAL,BERT-IMDB
87,0.316228256792987,0.19737935039621857,87,18.1,PAL,BERT-IMDB
88,0.36891268930036825,0.542687939036901,88,18.1,PAL,BERT-IMDB
89,0.4091020307300629,0.1291393528501593,89,18.1,PAL,BERT-IMDB
90,0.48019442460376693,0.430106400713155,90,18.1,PAL,BERT-IMDB
91,0.457998574175313,0.36939484141613443,14,18.1,PAL,BERT-IMDB
92,0.33352463104898067,0.22864323317399315,3,18.1,PAL,BERT-IMDB
93,0.46235996324190054,0.551805009955038,93,18.1,PAL,BERT-IMDB
94,0.24563220126775753,0.3132843756562242,94,18.1,PAL,BERT-IMDB
95,0.28255378415026083,0.5168171655307867,2,18.1,PAL,BERT-IMDB
96,0.40464255099480395,0.29601524989785627,96,18.1,PAL,BERT-IMDB
97,0.45628512523475245,0.2120847645220587,97,18.1,PAL,BERT-IMDB
98,0.27910608205916565,0.4518416356212373,98,18.1,PAL,BERT-IMDB
99,0.3516077028792458,0.41801477112674323,99,18.1,PAL,BERT-IMDB
100,0.29944103549039713,0.5693885462478289,13,18.1,PAL,BERT-IMDB
101,0.5218928710243961,0.5147743312718956,101,18.1,PAL,BERT-IMDB
102,0.3777709726447837,0.13996717491562383,102,18.1,PAL,BERT-IMDB
103,0.4458134015184972,0.18280930846381255,11,18.1,PAL,BERT-IMDB
104,0.5099738782867963,0.3659736526474243,104,18.1,PAL,BERT-IMDB
105,0.31105518438205326,0.5912198152565485,105,18.1,PAL,BERT-IMDB
106,0.4855428699765535,0.22020238443850748,6,18.1,PAL,BERT-IMDB
107,0.27624389205681715,0.30229416351861,107,18.1,PAL,BERT-IMDB
108,0.2374730046102028,0.5235700581853148,108,18.1,PAL,BERT-IMDB
109,0.4243124211296587,0.36536768819254345,109,18.1,PAL,BERT-IMDB
110,0.44015176568495096,0.11469434689756701,110,18.1,PAL,BERT-IMDB
111,0.4589776530848638,0.5260820036795948,111,18.1,PAL,BERT-IMDB
112,0.4387850238769139,0.20972360292089237,15,18.1,PAL,BERT-IMDB
113,0.4857856034435021,0.22449562553172936,113,18.1,PAL,BERT-IMDB
114,0.42308911547229067,0.39421663926170586,114,18.1,PAL,BERT-IMDB
115,0.431480973892471,0.5928514408695165,115,18.1,PAL,BERT-IMDB
116,0.3066488380076463,0.5096763834309245,8,18.1,PAL,BERT-IMDB
117,0.28587440468774017,0.21397472660683126,9,18.1,PAL,BERT-IMDB
118,0.4164436296788079,0.38161745246601064,118,18.1,PAL,BERT-IMDB
119,0.4737291705343789,0.4909134973535238,5,18.1,PAL,BERT-IMDB
120,0.29219685989363486,0.5798094243741929,120,18.1,PAL,BERT-IMDB
121,0.3319820018581473,0.45830235064938807,121,18.1,PAL,BERT-IMDB
122,0.4889041093447568,0.3462287291278954,7,18.1,PAL,BERT-IMDB
123,0.40846142579605416,0.10094454666851142,123,18.1,PAL,BERT-IMDB
124,0.5586453838402383,0.2939872841755556,124,18.1,PAL,BERT-IMDB
125,0.5475457837171314,0.5112026459401918,125,18.1,PAL,BERT-IMDB
126,0.49984646295733737,0.5787963736670672,126,18.1,PAL,BERT-IMDB
127,0.3040852891867273,0.18680619800152665,17,18.1,PAL,BERT-IMDB
128,0.4026441352569916,0.4584294070683955,128,18.1,PAL,BERT-IMDB
129,0.4818742004006391,0.29170437934662125,129,18.1,PAL,BERT-IMDB
130,0.38046622400279406,0.46369746548129637,130,18.1,PAL,BERT-IMDB
131,0.4563771877359014,0.2753586516514574,131,18.1,PAL,BERT-IMDB
132,0.499579741575363,0.4894177102256476,132,18.1,PAL,BERT-IMDB
133,0.5507188393654844,0.08943709233323632,133,18.1,PAL,BERT-IMDB
134,0.5240119859767556,0.15975349554539542,134,18.1,PAL,BERT-IMDB
135,0.25397212398941194,0.330132152559237,20,18.1,PAL,BERT-IMDB
136,0.49224395890323025,0.5518622276237969,12,18.1,PAL,BERT-IMDB
137,0.39818494448572667,0.09788021008556096,137,18.1,PAL,BERT-IMDB
138,0.33617586155907375,0.18524293043677245,138,18.1,PAL,BERT-IMDB
139,0.4086787126772248,0.2706216820712446,18,18.1,PAL,BERT-IMDB
140,0.4502649887127199,0.1305652495881905,10,18.1,PAL,BERT-IMDB
141,0.4207383689585805,0.18778893165651778,141,18.1,PAL,BERT-IMDB
142,0.5316748204291217,0.39384129590719896,142,18.1,PAL,BERT-IMDB
143,0.24530337712354397,0.33480574844797023,143,18.1,PAL,BERT-IMDB
144,0.36680284872182434,0.23434007655127687,144,18.1,PAL,BERT-IMDB
145,0.3083552824302377,0.5978870015436873,145,18.1,PAL,BERT-IMDB
146,0.24844368398517935,0.28351324757064356,146,18.1,PAL,BERT-IMDB
147,0.26792426228124033,0.4888373113936087,147,18.1,PAL,BERT-IMDB
148,0.39719152299499805,0.21806612572384854,148,18.1,PAL,BERT-IMDB
149,0.5130003412771559,0.3013511958854283,149,18.1,PAL,BERT-IMDB
150,0.39519430793279997,0.2715103244197019,150,18.1,PAL,BERT-IMDB
151,0.47206028438659686,0.1105053908091177,151,18.1,PAL,BERT-IMDB
152,0.5143022268866074,0.48182881721442294,152,18.1,PAL,BERT-IMDB
153,0.31932651948931584,0.5890074394772117,153,18.1,PAL,BERT-IMDB
154,0.30567900729108766,0.48993433629410665,154,18.1,PAL,BERT-IMDB
155,0.4844028027899079,0.11782839595908054,155,18.1,PAL,BERT-IMDB
156,0.5574160479165857,0.4234936971486254,156,18.1,PAL,BERT-IMDB
157,0.2709586912201254,0.19112436070638078,157,18.1,PAL,BERT-IMDB
158,0.38733611146527513,0.21115913849061496,158,18.1,PAL,BERT-IMDB
159,0.2869214081196557,0.5553045988365641,159,18.1,PAL,BERT-IMDB
160,0.511410610030442,0.46105226361878066,160,18.1,PAL,BERT-IMDB
161,0.4265885713276263,0.5024223989431243,161,18.1,PAL,BERT-IMDB
162,0.2503573484168217,0.4937758458878484,162,18.1,PAL,BERT-IMDB
163,0.5097410392718539,0.5339569541878506,163,18.1,PAL,BERT-IMDB
164,0.5384260887231153,0.4205894856658436,164,18.1,PAL,BERT-IMDB
165,0.5505849993096945,0.11782738713880728,165,18.1,PAL,BERT-IMDB
166,0.24858128701228738,0.42617029771437337,166,18.1,PAL,BERT-IMDB
167,0.429510087913227,0.33677316400138063,167,18.1,PAL,BERT-IMDB
168,0.46403927149305024,0.33378395877078415,168,18.1,PAL,BERT-IMDB
169,0.3044060061035691,0.43871306280024014,169,18.1,PAL,BERT-IMDB
170,0.5251269933761942,0.37011147472928835,170,18.1,PAL,BERT-IMDB
171,0.5269720376015999,0.3937750283830531,171,18.1,PAL,BERT-IMDB
172,0.488482747161851,0.28402789161176767,172,18.1,PAL,BERT-IMDB
